step,t_sim,cmd_index,primitive,eef_x,eef_y,eef_z,eef_qx,eef_qy,eef_qz,eef_qw,gripper_aperture,gripper_cmd,dpos_x,dpos_y,dpos_z,drot_x,drot_y,drot_z,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6
156,7.8,2,move_to,-0.034995415767115345,0.08630894040141708,0.9123103420691179,0.9972558729511873,0.010347329079680364,0.07250379101971018,-0.010810038531405074,0.5949617252182895,1.0,0.002446826605063779,0.019767319950789772,-0.0018072358805260463,0.0,0.0,0.0,0.13009888721302973,0.6114025501763941,0.017225795811094895,-2.3036847485010212,-0.0963609218134964,3.0613994219654117,1.0041033040045098,0.18581382483343795,0.06915451198648265,-0.020238879468649634,0.09108245877173728,-0.15498426076609007,-0.01229700148680791,0.3221482127053693
157,7.85,2,move_to,-0.03459555720749184,0.09142390168906779,0.9116689927734811,0.9972323881366448,0.010432490450158479,0.07279516620750404,-0.01093576568477088,0.593891674330944,1.0,0.00260738408221467,0.019757637229617646,-0.0016844344304959853,0.0,0.0,0.0,0.13941576675538428,0.6149931286876825,0.016430527524075266,-2.2988769133888463,-0.10404463662510041,3.0607520714753957,1.020192738838512,0.18514732608627585,0.06982933833523843,-0.01982230911878448,0.09578646224032973,-0.1529474865369027,-0.01609314514153928,0.3200025330480751
158,7.9,2,move_to,-0.03415987280434561,0.0965437600553987,0.9110560357659735,0.9972075000082864,0.010510182189070443,0.07310523258748275,-0.011061779508940835,0.5928276177244698,1.0,0.0028090180387842075,0.019742461320799515,-0.001531221295084442,0.0,0.0,0.0,0.14869178621498189,0.6186143996477862,0.01565877752097629,-2.2938183587478704,-0.11162720066377478,3.0599076365098448,1.0361721528494423,0.1841930174467422,0.07036210453428546,-0.019212044228731354,0.10085396046553811,-0.15093876271245044,-0.02034230111397152,0.31776087634388134
159,7.95,2,move_to,-0.03367725726126121,0.10166807358845668,0.9104801186631815,0.9971808983734989,0.010579004781770759,0.07343821708035267,-0.011187888491869477,0.5917700964426931,1.0,0.0030732820787165113,0.01971753389609613,-0.0013318386992951226,0.0,0.0,0.0,0.15791117812191344,0.6222573139270303,0.014919829122734886,-2.288487306771202,-0.11910985382427276,3.0588429851527996,1.0520357169678267,0.18289910624424635,0.07070044473366938,-0.01839959001759592,0.10638722808564258,-0.14894930457679798,-0.02509763912708389,0.3153829376174917
160,8.0,2,move_to,-0.03320211229541145,0.10647454658823204,0.9099837082479291,0.9971599202478673,0.01050578183482429,0.07373591668444926,-0.01116855362204803,0.5907209591916347,1.0,0.0028772572612612082,0.016431926411543313,-0.000880118663181495,0.0,0.0,0.0,0.16691311168598993,0.625602962298503,0.013840571962300858,-2.2832746449847816,-0.12647085217963094,3.0574594333576735,1.0675977391252467,0.17610415352026143,0.0612865516292937,-0.026995006068361867,0.09904500492863788,-0.14523926128075088,-0.030931336395241555,0.3057454687281252
161,8.05,2,move_to,-0.03283127727993675,0.11059499432185244,0.9096162347256261,0.9971503049940923,0.010188811609538473,0.0739520436133428,-0.010888186882281926,0.5896786439013101,1.0,0.00240211229541145,0.011625453411767961,-0.0003837082479291043,0.0,0.0,0.0,0.1753952837853348,0.6282599589571471,0.01216656048887668,-2.2787768640151187,-0.13355827254062064,3.055834841574314,1.0824114680259915,0.16277958099211715,0.04561686385706398,-0.03819350357659253,0.08064657223620403,-0.1376069578100507,-0.03321693693893306,0.2858594243402176
162,8.1,2,move_to,-0.032603380615068595,0.11393257981103354,0.9093763017344761,0.9971488896301769,0.009667225501308578,0.07411269873112461,-0.01038963652882853,0.5886415675971156,1.0,0.0020312772799367523,0.007505005678147561,-1.6234725626174118e-05,0.0,0.0,0.0,0.18309771500424737,0.630157253612762,0.010021967367401172,-2.2752625702471314,-0.14016966944196038,3.054238072519126,1.09602859748799,0.14534832801532963,0.031519074092535106,-0.045115348734444206,0.06062465239283277,-0.12633272937068174,-0.029842146298420847,0.2584361649277531
163,8.15,3,move_to,-0.03251778741327493,0.11621054676049598,0.9074551067055245,0.9972101117543156,0.008891013373482536,0.07350125246503288,-0.009513610366644124,0.5876104417599822,1.0,0.0004512322626540053,0.0010427496145763947,-0.01495690685557816,0.0,0.0,0.0,0.18980514559135778,0.6365409574056862,0.007110764569872478,-2.269919623993365,-0.14612801977331633,3.053558221058016,1.1079557457671105,0.12372144672731934,0.17936528077963257,-0.06371855972324897,0.12963762367866966,-0.1122591024737871,0.006235181772757958,0.2188818114459384
164,8.2,3,move_to,-0.032389091067452205,0.11778700182267875,0.9040301609078908,0.9972848561991858,0.008147735228175818,0.07268328780261026,-0.00858310436980024,0.5865827366355794,1.0,0.000444934780175434,0.0004893990113524779,-0.014985410292984221,0.0,0.0,0.0,0.1955355852016139,0.6467849555349617,0.0039595913372175665,-2.262997324519519,-0.1513906968177286,3.054856626185399,1.1179985977820817,0.10596410729024251,0.2104328149633454,-0.061446622792135835,0.13489198457193924,-0.09848727542225934,0.04320906777007442,0.18390833249533106
165,8.25,3,move_to,-0.03229239732391129,0.11900187509280513,0.9002547220846062,0.9973379361963414,0.007556779976367714,0.07210343567577379,-0.007812212475307248,0.5855604776702801,1.0,0.00043773194930112476,8.621865989480219e-05,-0.014993363768122448,0.0,0.0,0.0,0.20045392048448138,0.6578768782194029,0.0009605878677430375,-2.2562279865515418,-0.1559590468202221,3.0577020730160607,1.1264268594133946,0.09120706702010369,0.21801460132858252,-0.0580261549621877,0.12690993159500033,-0.08454959004474222,0.0687800459002459,0.15405525387295108
166,8.3,3,move_to,-0.03226608316140725,0.11991807335262794,0.8963484703371549,0.9973744718476413,0.007079511045011351,0.07171091990051498,-0.007182436705119165,0.5845453141316281,1.0,0.000441670724401931,-0.000266907357160995,-0.014991120286152718,0.0,0.0,0.0,0.20470231279031467,0.6691939714929883,-0.0018775966926317918,-2.2498727018034463,-0.15982216785295325,3.0616251790541504,1.13344770953838,0.07911668647767951,0.22044320378116722,-0.054961349713614834,0.11890070411124627,-0.07037426746721205,0.0867766617901892,0.12751537479622402
167,8.35,3,move_to,-0.03229390803315287,0.12058204930760033,0.8923744897768797,0.9973990650099384,0.0066890083711973955,0.07145561656406778,-0.006667619197172507,0.5835371710891308,1.0,0.00046983042523142393,-0.0005826314624248192,-0.014981315027410628,0.0,0.0,0.0,0.20840380572450556,0.6805965852644569,-0.004575772477546542,-2.2438598883372385,-0.1629682503970281,3.066307419437824,1.1392007403020326,0.069275948251315,0.22165038773201157,-0.05232619420623453,0.11313513452886227,-0.05596517496264707,0.0994390090334093,0.10333034285881404
168,8.4,3,move_to,-0.03235275436183509,0.12103319680044484,0.8883593390243649,0.997414990369797,0.006367514273513487,0.0713007275176899,-0.006244838111745514,0.5825358709716906,1.0,0.0005226807950944509,-0.0008684065396061897,-0.014965716650678931,0.0,0.0,0.0,0.21166009934989632,0.6920502449007129,-0.007152687118575046,-2.2380749077427713,-0.16538669181131627,3.07151807833268,1.1437900692967387,0.06125931009853199,0.22252340107951418,-0.05001029260913159,0.10957552668000885,-0.0413631433657269,0.10814350772428298,0.08098462253448659
169,8.45,3,move_to,-0.032422949935449606,0.12130433010893556,0.8843182352241472,0.9974245930562974,0.006101639125323943,0.07121938534128273,-0.005894940039817216,0.5815412836687337,1.0,0.0005987304557743754,-0.0011310187241275992,-0.014945310919716626,0.0,0.0,0.0,0.21455228204707158,0.7035448214100848,-0.009621037807957793,-2.2324170039313262,-0.16707017942929075,3.077084374513704,1.1472995645997748,0.054672437428556354,0.2232813155252762,-0.0478883825661345,0.10781272176274831,-0.02665573054393803,0.11386023331365673,0.0601625307484122
170,8.5,3,move_to,-0.03248902867082798,0.12142229402750486,0.8802614079108906,0.9974295517124776,0.005880473373586347,0.07119216859939706,-0.005602190077315794,0.580553311008048,1.0,0.0006974720767788033,-0.0013770793090699944,-0.014920361432574117,0.0,0.0,0.0,0.2171427990403114,0.7150765623619005,-0.011987782141501323,-2.226805775923563,-0.16801677087431569,3.0828754409220167,1.149800125501687,0.04916552475948636,0.2239897086731062,-0.045854371807080296,0.10746161085421248,-0.01196686277481442,0.11730488469667155,0.04065307401481368
171,8.55,3,move_to,-0.03253881417161444,0.12140860216286017,0.8761961963110607,0.9974310119483891,0.0056992393822464,0.0712056440068349,-0.005352694241865837,0.5795718809946597,1.0,0.0008202595078053978,-0.0016134381321366556,-0.01489039931410915,0.0,0.0,0.0,0.21947681294343385,0.7266438647889195,-0.01425656641046027,-2.221177784811749,-0.16824870050561577,3.0887916127102137,1.1513579570727843,0.04432675165575904,0.22467759995059855,-0.043959807263378156,0.10822903922343478,0.0005877162281416171,0.11902772801010873,0.022827668839317194
172,8.6,3,move_to,-0.03256481598351163,0.12128235167094847,0.8721272067902761,0.9974292936801737,0.0055981549271165,0.07125449250781705,-0.005124652918343885,0.5785968446895521,1.0,0.0009711314981933131,-0.0018478615068801662,-0.014854033508263248,0.0,0.0,0.0,0.221574529159307,0.7382473789461029,-0.01643570950453489,-2.2154830343486878,-0.16797410450827574,3.0947613696120007,1.1521111248749927,0.039810118397204684,0.22540697224257672,-0.04203521262718347,0.10985631034403529,0.010113655371762658,0.11957912771505695,0.008178673098867573
173,8.65,3,move_to,-0.03255873491649913,0.12106009452243076,0.8680582488910891,0.9974251779826572,0.005516142048542151,0.07133305216654261,-0.004917537165083002,0.5776281487829682,1.0,0.0011600850128533273,-0.0020918886238496855,-0.014808045271012692,0.0,0.0,0.0,0.223459002756428,0.749888986565682,-0.018518220677767774,-2.2096798641088986,-0.167198078181889,3.100730496721445,1.1522222924630439,0.035868417132934316,0.22615536872400138,-0.0400020672190355,0.11228505064413573,0.019927812523667435,0.11908008176875522,-0.0009570285650480235
174,8.7,3,move_to,-0.03251171660614163,0.1207597016623385,0.863993706680505,0.9974194505910077,0.005341587997245315,0.07143895187008922,-0.004731086143989319,0.5766658104625064,1.0,0.0014049916202908035,-0.0023647156602556608,-0.01474564743892428,0.0,0.0,0.0,0.22516311010615842,0.7615695848330856,-0.020509794684725486,-2.203726060890414,-0.1659731032281424,3.106648380358647,1.1519822212994006,0.03255029246251091,0.22692062208143102,-0.03826927934245346,0.11553617595520786,0.028423509350139174,0.11762248722166047,-0.008767388993549514
175,8.75,3,move_to,-0.032413023266490745,0.12038525490789026,0.8599700721310947,0.9974109881410352,0.005133827949211425,0.07158372491896617,-0.004553556064865944,0.5757098398533951,1.0,0.001711716606141632,-0.002659701662338504,-0.014393706680504992,0.0,0.0,0.0,0.22670471557133295,0.7731920108244353,-0.022421975809273832,-2.1976516004392983,-0.16431605343131359,3.1124661092599517,1.1512919563404211,0.029351705962208097,0.22464852675657715,-0.036598793481583666,0.1173428843952132,0.037226782647991376,0.11506211190618902,-0.01860744739615813
176,8.8,3,move_to,-0.03232739697750957,0.1200001789861766,0.8564575664629895,0.9973912513364837,0.004948513061353238,0.07187826957602948,-0.00444053360304065,0.5747597736738248,1.0,0.0016130232664907443,-0.0022852549078902634,-0.010370072131094643,0.0,0.0,0.0,0.22811139307185374,0.783289289440601,-0.02415800692137433,-2.1925360729525676,-0.16225508939214367,3.1180456828027947,1.1501295405466156,0.02703988630678224,0.1785354703874342,-0.032226688959358485,0.0864296253614853,0.044914233434095056,0.10719857713027947,-0.027550518803787106
177,8.85,3,move_to,-0.03232165483447082,0.11964543948035852,0.8537955691819528,0.9973604315310085,0.004794250618355562,0.07231740095676002,-0.004402078616641254,0.5738151650274967,1.0,0.0015273969775095667,-0.001900178986176601,-0.006857566462989517,0.0,0.0,0.0,0.22941761318644197,0.7908958270477003,-0.02566485402117542,-2.189080714244997,-0.15981858706460864,3.1230944978922595,1.1485476560861558,0.025274520234766666,0.12884304720367093,-0.027643097804529258,0.053894175831806446,0.052265137574632574,0.09418066190212357,-0.03541353386514377
178,8.9,4,release,-0.0325516080842542,0.11947887249033598,0.8524338697281878,0.9973188711390447,0.004736769165087777,0.07288535601338779,-0.004511891689665828,0.57335026761321,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2307220617073993,0.7944938119591387,-0.026733295687397064,-2.188516153978236,-0.15710864898897728,3.1273306209043867,1.1466962554095748,0.026643487786889415,0.03424415843282643,-0.017851262336910936,-0.014903845982509963,0.0563360742788537,0.07383632666474574,-0.038431507619467745
179,8.95,4,release,-0.03291667589492239,0.11942695748061032,0.8519430327916359,0.9972815419100569,0.004700735362859391,0.07338864737306199,-0.004640656128079073,0.5747796728615779,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2320689732535189,0.7955936034909812,-0.027560446708475118,-2.189527343943853,-0.15415368004556526,3.1304833621675465,1.1447019729819905,0.027086508555054054,0.013453562704442245,-0.015379478958605076,-0.02249370716068277,0.061520308064264645,0.05336761153895873,-0.04127481577777838
180,9.0,4,release,-0.033243116163626144,0.1194136073181526,0.8516703549680975,0.9972555819079704,0.004643048887274263,0.07373957248399704,-0.004714011062984059,0.577105873960803,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2334234518887595,0.7961051060728728,-0.028274832193875683,-2.190572502864366,-0.1509680715018064,3.1327487685277298,1.1425731856030934,0.026972659920763906,0.007731253616998896,-0.013323241361724109,-0.01889487489581106,0.06549413345700068,0.03811354844225228,-0.043768589718061
181,9.05,4,release,-0.033502724574199276,0.11943254578646265,0.8514808269331695,0.9972386551191871,0.004573245903460648,0.07397046799161774,-0.004745526638982513,0.5799460276095492,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23476018220340794,0.7964311606144088,-0.02889386482054749,-2.191397555275559,-0.14762490585204843,3.1343488701344002,1.140339397856396,0.026405063182008453,0.005418893248095656,-0.011565088991339623,-0.014194867764921468,0.06787518798704362,0.026594643818941027,-0.04548681306480343
182,9.1,4,release,-0.033702700638785735,0.1194745605962701,0.8513380640022341,0.9972286654345384,0.004497232392827721,0.07410956360863166,-0.004747243220202991,0.5839872917432938,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2360589678383045,0.7966689660144419,-0.02943116311211391,-2.192002920964606,-0.1442027303660572,3.1354440511003325,1.1380434167613485,0.025481475458837805,0.004067025593482576,-0.010057845985925741,-0.010179652697608104,0.06873285500789478,0.017809592076939756,-0.04629779577940499
183,9.15,4,release,-0.033854796376315395,0.1195314721429072,0.8512276493528932,0.9972240027782184,0.004418258416145421,0.0741782538626676,-0.004727994230200032,0.5907281660142738,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23730423720939878,0.7968500494839758,-0.029898194005207653,-2.1924283687014445,-0.1407731776725755,3.136153052267142,1.1357302164972856,0.024292902742639202,0.0031150974188641897,-0.008735279463950122,-0.006982853629154,0.06825110102327778,0.011076021528724975,-0.04622216188069226
184,9.2,4,release,-0.033945909999171006,0.11960229183076872,0.8511659570199225,0.9972213145779757,0.004337916251132203,0.07422083517210858,-0.004701048853779287,0.6206157135517044,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23848372397603582,0.7969493276308768,-0.03030445840075283,-2.192696456451323,-0.13739674214753217,3.1365709611968637,1.133440457879322,0.022879527414998612,0.0008847587044799275,-0.00751987559200964,-0.003952741039959659,0.06669487266405752,0.005746059449667169,-0.04539380362225932
185,9.25,4,move_to,-0.03415230945903988,0.11966090688635686,0.8535116773170834,0.9971607979294338,0.0042658363027617266,0.07502251676573991,-0.0048752119447020206,0.6787941690018338,-1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.23959343613839315,0.7897009648376367,-0.030702598903447134,-2.1982570649185367,-0.13432879571154452,3.1365922741672865,1.1312179886240399,0.021234090720364418,-0.2258130574611404,-0.007159834361049954,-0.17121868856889086,0.05820140751223867,-0.01148045861251837,-0.04357762600541279
186,9.3,4,move_to,-0.03466903759001001,0.1196726012825967,0.8579231769620009,0.9970806274158112,0.004180304718023765,0.07606969560898418,-0.005113598978419661,0.7552769194799521,-1.0,4.227136021183854e-05,-1.2004576611670587e-05,0.019999951725497896,0.0,0.0,0.0,0.24058960107189462,0.7765347143512245,-0.030994655453685238,-2.208030657297622,-0.13152931001970491,3.1353107215626164,1.1290974489151557,0.018519063575180343,-0.2732748553918382,-0.004270658113988822,-0.1983390342067109,0.05447171545956088,-0.039844951881615444,-0.04137877453369239
187,9.35,4,move_to,-0.03521019093938675,0.11968404779880772,0.8627698701945457,0.997012865865211,0.004078578985571303,0.0769455458544018,-0.005300326958230637,0.8420808088573308,-1.0,0.0001551016903526407,-1.5080485054698294e-05,0.019999392891901002,0.0,0.0,0.0,0.24143663251286032,0.7620921535620612,-0.031145034146598118,-2.218196109361806,-0.1289297931527466,3.1327841820319153,1.1271050302052446,0.01530428327387514,-0.28424822583028836,-0.0015001149253737098,-0.19392976026058914,0.04999389926016696,-0.061643500969902384,-0.03841496517786023
188,9.4,4,move_to,-0.03566432096695291,0.11970802233680994,0.8677463273609125,0.9969546547570878,0.003969016827753438,0.07769176696206831,-0.005445421003705962,0.9003110500118481,-1.0,0.0002860196993126076,-1.849574461791323e-05,0.019997946160519486,0.0,0.0,0.0,0.24211522078298076,0.7473414046179413,-0.03117261579471761,-2.2279642379743487,-0.126596444474873,3.1292809948815106,1.1252890480337276,0.011952814278740788,-0.2871834339561323,0.00023371959639349564,-0.18414522100051917,0.04376338920478043,-0.07905268866297772,-0.034350212711040516
189,9.45,4,move_to,-0.0360206703328102,0.11972610345653315,0.8727798944317819,0.9969033665830567,0.003855140600106173,0.07834580285241285,-0.0055453369357195414,0.933208908748342,-1.0,0.00041190427556541016,-2.534367407599129e-05,0.01999574186085516,0.0,0.0,0.0,0.24263086618418828,0.7325047574361766,-0.031128889485989922,-2.2372317638946506,-0.1246181310470759,3.124992611542526,1.12371196437665,0.00862622421281242,-0.288070831213129,0.0020418179964545578,-0.1743962473382779,0.036015803622998464,-0.0931532629271157,-0.02887330519165737
190,9.5,4,move_to,-0.03629618830499714,0.11975462925991981,0.8778476821951899,0.996857409993702,0.003741617820336851,0.07892853018166332,-0.005620636983113999,0.9516311815023711,-1.0,0.0005291837076353958,-3.157911499853261e-05,0.019992972949590796,0.0,0.0,0.0,0.24297031950404327,0.7176437359321165,-0.030985064826486178,-2.2460226548663917,-0.12305721912138216,3.1200546005009238,1.122439092008201,0.004930090602982699,-0.28828451411106476,0.004152051307713175,-0.16536147708256102,0.027127232814095896,-0.10504150063196027,-0.022284197121588065
191,9.55,4,move_to,-0.03650316348176853,0.11979200181989619,0.882939859590492,0.9968155864149821,0.003627165703884157,0.07945617799672035,-0.005678567360200827,0.9619360200772961,-1.0,0.0006407861152559176,-4.1533681007828366e-05,0.019989689044801,0.0,0.0,0.0,0.24311638639346697,0.7027826220992659,-0.030733466449588676,-2.2543731462393106,-0.12196527635735474,3.1145623855596694,1.12151658782726,0.0009142412633276823,-0.2881451175736345,0.006368956790486513,-0.157033649472779,0.017330810922425124,-0.11526991282796104,-0.014929004370316416
192,9.6,4,move_to,-0.03665272074121069,0.11984030504653875,0.8880501427387612,0.9967769035473052,0.0035137028378500693,0.07994213688514104,-0.005719545196059356,0.9676977553845767,-1.0,0.000749111925506091,-5.557290906440256e-05,0.019985888596078052,0.0,0.0,0.0,0.24308318283259117,0.6879366796491225,-0.03038148626632772,-2.26231572343962,-0.12137237541744708,3.108589217316972,1.120982279393584,-0.002176228914237927,-0.2877364802825831,0.008152653714519563,-0.14930606561672685,0.007239386745649692,-0.12419609800498307,-0.00673771975030404
193,9.65,4,move_to,-0.036754217883177974,0.1199031786925294,0.8931735232569291,0.9967406039142462,0.0033932821338455792,0.08039691548534404,-0.005743703114228072,0.9709185376448919,-1.0,0.0008569344354977664,-7.535130459221209e-05,0.019981491074345638,0.0,0.0,0.0,0.242891028969169,0.6731187479532227,-0.02993439647474338,-2.269877010081218,-0.12125984507241719,3.1021937742940358,1.1208541958214124,-0.005498447329656135,-0.28709029698973043,0.010342945244161095,-0.1420441633066271,-0.00033866014680198286,-0.13207646797058886,-0.00015588805174350162
194,9.7,4,move_to,-0.03680857162822727,0.1199665965483367,0.8983070146543414,0.9967062195634043,0.003285894891313566,0.0808253261772685,-0.005760332171589232,0.9727187504856044,-1.0,0.0009673617903853607,-0.00010364478017308403,0.019976322707796982,0.0,0.0,0.0,0.24251959595705055,0.6583394094796066,-0.029366294664043214,-2.277075895230872,-0.1213967741608851,3.09542001663695,1.1208558813062366,-0.009449529089213215,-0.2862660892826141,0.012917041018783442,-0.13508608310247203,-0.004615786370884852,-0.13921547361029998,9.42052883595663e-05
195,9.75,4,move_to,-0.03681627823396416,0.120017459197572,0.903448437648278,0.9966732107464024,0.003227119398945549,0.08123307091995009,-0.005769304096290699,0.9739152417240582,-1.0,0.001081521884003017,-0.00013763538117678555,0.01997026206428626,0.0,0.0,0.0,0.24192827519407958,0.6436078086341565,-0.02865800335191853,-2.283924487186589,-0.12176784013246379,3.088301544002415,1.1208838141063606,-0.014217295369121925,-0.28525331750221244,0.015971823379971606,-0.1283232351355315,-0.009669896116964151,-0.145744825158339,0.001355087449215882
196,9.8,4,move_to,-0.03677944182524495,0.12005366173405099,0.9085955784269223,0.9966413024722758,0.0031891940368612964,0.08162469905720211,-0.005775097538660456,0.9750342406005583,-1.0,0.0012008508275105452,-0.00017368993634261535,0.019963160799234186,0.0,0.0,0.0,0.24108226654300619,0.6289340465210095,-0.027784724223721902,-2.2904295205279785,-0.12241764120259704,3.0808649705076405,1.1210255363036175,-0.019569296050998778,-0.284036682762988,0.01950352519951133,-0.12165212173130245,-0.015676868757585186,-0.15181240401472748,0.004394805788818413
197,9.85,4,move_to,-0.036699513878230616,0.12007601546537995,0.9137464321367801,0.9966102202391984,0.00315792049313764,0.08200424743601237,-0.005779260799375512,0.9761050299483932,-1.0,0.0013282088043077359,-0.0002115781704028773,0.019954726158230497,0.0,0.0,0.0,0.23995653409756545,0.6143291375815005,-0.026724115202034125,-2.296593217806866,-0.12338500749558409,3.0731308247139517,1.1213416041687563,-0.025353750034406992,-0.28259670839190265,0.023462507599060198,-0.11499870827087016,-0.022270234292210006,-0.15751350330363595,0.008208861410996677
198,9.9,4,move_to,-0.036576769420136594,0.120085605938085,0.918899081598416,0.9965796859617415,0.003129441878717593,0.08237541944660752,-0.005781556271322145,0.9771298929163335,-1.0,0.0014676614190091664,-0.000252493071744635,0.01994447836389493,0.0,0.0,0.0,0.23853223716555014,0.5998054920198221,-0.025455519326987808,-2.3024141661781847,-0.12468660186732343,3.065115934274283,1.1218561298823377,-0.03146677978060275,-0.2809017165500275,0.027826303263486226,-0.1082944476750544,-0.028968395791013964,-0.16290753118183302,0.012262219427582073
199,9.95,4,move_to,-0.03641005529990259,0.12008336856791416,0.9240515497973385,0.9965494269848093,0.0031017974607924223,0.08274173572732985,-0.005781314520797381,0.978110800812397,-1.0,0.0016251129374278465,-0.00029854883251527025,0.019931630052135937,0.0,0.0,0.0,0.23679511707051176,0.5853777646223605,-0.02395958606662143,-2.3078869465759237,-0.12631609342624853,3.0568347204939217,1.1225706051798958,-0.03782609299721881,-0.2789009238723496,0.03256630644043355,-0.1014557640762726,-0.035335933113451394,-0.16803665933783654,0.016163570576404912
200,10.0,4,move_to,-0.036196266149402204,0.12006972184863118,0.9292015966144752,0.9965191577749551,0.003073177956023919,0.08310680508921628,-0.005777777479856499,0.9790496387012976,-1.0,0.0018098489656123693,-0.00035333802549888146,0.01991480853438989,0.0,0.0,0.0,0.23473458463781513,0.5710642819477926,-0.022218959002465816,-2.313000692585937,-0.12824712010306907,3.0482999402494584,1.123468712322039,-0.04436511762867734,-0.27651060034014824,0.0376366054743788,-0.09436316529933735,-0.04100316628027908,-0.17293215761706623,0.019584519159091793
201,10.05,4,move_to,-0.03592927261008685,0.12004404918993479,0.9343463575384272,0.996488542486482,0.0030414325552438597,0.08347478297013625,-0.005770181042727189,0.9799482108222557,-1.0,0.0020379704129087177,-0.0004233145701898033,0.01989139214260213,0.0,0.0,0.0,0.23234289466997773,0.5568897412860683,-0.02021947684809122,-2.3177359656935703,-0.13043635147506644,3.039523327415851,1.124518535731278,-0.05103420138541885,-0.2735827382421584,0.04296601498061726,-0.08682147810488197,-0.04565607023202344,-0.17761542810533285,0.022225954699109166
202,10.1,4,move_to,-0.035604851864388054,0.12001241518829893,0.9391303178415106,0.9964706176626903,0.003011163692824784,0.08369238950948696,-0.005729307666912681,0.9808082437131649,-1.0,0.001983362610915841,-0.00044175735916607284,0.01681959948149525,0.0,0.0,0.0,0.22962418792970232,0.543917922276312,-0.017946337306322616,-2.321534795497416,-0.1328236905192411,3.0306805345478174,1.1256857821920674,-0.05737990749020759,-0.2380004113840068,0.04815962107967787,-0.06220701157548489,-0.049293141745741585,-0.17497163536541058,0.024307042283196294
203,10.15,4,move_to,-0.035196121013419325,0.11998167330593446,0.9430561182774784,0.9964773515252443,0.0029939004276651965,0.0836191341168689,-0.005636032914007318,0.9816313898662528,-1.0,0.001658941865217048,-0.0004101233575302121,0.012035639178411883,0.0,0.0,0.0,0.22661101948535287,0.5335585910542481,-0.01543734683915138,-2.323737287567085,-0.13538589580366192,3.0222496803392755,1.1269517870592445,-0.06276186155959418,-0.1783082463319137,0.05204690932015233,-0.02786468992512434,-0.05295874734648107,-0.16135595551794377,0.026228905269735807
204,10.2,4,move_to,-0.0347066721401993,0.11994537618523388,0.9459928965362523,0.9965052308074597,0.0029999714638651253,0.08329455071336822,-0.005508444975160108,0.9824192308610085,-1.0,0.0012502110142483189,-0.00037938147516573817,0.008109838742444087,0.0,0.0,0.0,0.2233619256167331,0.5261085626401988,-0.012777076614559289,-2.3243902430617314,-0.13814284866158053,3.0146769716957773,1.1283133197333859,-0.06681088848632682,-0.12400524441350223,0.05417487614342883,-0.001536339240492361,-0.05710773254807819,-0.1411861006315425,0.02817742307008927
